Date,date_iso,SKU,Amazon Actual Units,Amazon Predicted Units,eBay Actual Units,eBay Predicted Units,Website Actual Units,Website Predicted Units,Other Actual Units,Other Predicted Units,Total Actual Units,Total Predicted Units,Reason
16-Sep-2026,2026-09-16,RIM-ELP-071-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-ELP-071-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-EXAG-EYEL-001,,0,,1,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-EXAG-EYEL-001-2PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-EXAG-EYEL-001-3PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-EXAG-EYEL-001-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-EXAG-EYEL-003-WP,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-EXGEL-230,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-EXGEL-240,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-FDT-MATCH-101,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-FDT-MATCH-103,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-FDT-MATCH-200,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-FDT-MATCH-203,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-FDT-MATCH-300,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-FDT-MATCH-400,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-FDT-MATCH-501,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-FIX&PROT-PRIMER,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-GENTLE-EYE-MAKEUP-RMVR-125ML,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-GLAMEYES-LL-001,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-GLAMEYES-LL-001-2PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-GLAMEYES-LL-002,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-HIGHLIGHT-001,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-HIGHLIGHT-002,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-HTB-001,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-HTB-001-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-HTB-001-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-HTB-001-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-HTB-002,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-HTB-004,,0,,3,,0,,0,,3,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-HTB-004-2PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-HTB-004-3PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-HTB-004-5PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-HTB-103,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-HTB-103-2PK,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-HTB-103-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-HTB-103-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-HTB-105,,0,,1,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-INSTACC-GREEN,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-INSTACC-LAVENDER,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-INSTAFIX-SPRAY,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-JELLY-010,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-JELLY-020,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-JELLY-040,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KATE-NUDE-LS-040,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KATE-NUDE-LS-042,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KATE-NUDE-LS-045,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KATE-NUDE-LS-045-5PK,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KATE-NUDE-LS-048,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KATE-SCULPTPAL-002,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KATE-SCULPTPAL-002-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KATE-SCULPTPAL-002-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KATE-SCULPTPAL-002-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-BROW-DEFINER-001,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-BROW-DEFINER-002,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-BROW-DEFINER-004,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-BROW-DEFINER-005,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-BROW-DEFINER-006,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-KF-CCLR-010,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-CCLR-020,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-CCLR-030,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-CCLR-040,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-EYE-DEFINER-02,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-EYE-DEFINER-03,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-EYE-DEFINER-04,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-EYE-DEFINER-05,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-EYE-DEFINER-06,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-FDT-001,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-FDT-103,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-FDT-150,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-FDT-210,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-FDT-410,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-MSC-BLACK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-MSC-BROWN,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-MULTISTICK-002,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-MULTISTICK-003,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-MULTISTICK-004,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-MULTISTICK-005,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-150,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-151,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-152,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-153,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-154,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-155,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-156,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-NAIL-157,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-158,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-160,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-NAIL-162,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-163,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-164,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-167,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-NAIL-168,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-NAIL-169,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-NAIL-170,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-PWDR-001,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-KF-PWDR-001-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-PWDR-001-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-KF-PWDR-010,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-KF-PWDR-020,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-KF-PWDR-030,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-KF-PWDR-030-2PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-KF-PWDR-030-5PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-KF-PWDR-040,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KF-PWDR-050,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-KOHL-KJEL-001,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KOHL-KJEL-002,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-KOHL-KJEL-004,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-018,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-018-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-018-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-018-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-024,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-045,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-063,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-063-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-070,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-AUTOLIP-105,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-MEGA-MATTE-LIQ-LPK-110,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-MEGA-MATTE-LIQ-LPK-210,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-MEGA-MATTE-LIQ-LPK-600,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LAST-MEGA-MATTE-LIQ-LPK-700,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LAST-MEGA-MATTE-LIQ-LPK-709,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-MEGA-MATTE-LIQ-LPK-910,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LAST-MEGA-MATTE-LIQ-LPK-930,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTCCLR-001,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTCCLR-010,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTCCLR-020,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTCOMPACT-004,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTCOMPACT-005,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTCOMPACT-007,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTCOMPACT-008,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTCOMPACT-009,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTCOMPACT-011,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTCOMPACT-012,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTFIN-EXTMATT-LPK-160,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTFIN-EXTMATT-LPK-600,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTFIN-EXTMATT-LPK-710,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTFIN-EXTMATT-LPK-840,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTFIN-PRIMER,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-115,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-210,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-220,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-310,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-400,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-410,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-440,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-500,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-570,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-600,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-730,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTING-PROV-740,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-110,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-120,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-120-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-120-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-120-5PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-125,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-195,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-215,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-505,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-580,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-620,,2,,0,,0,,0,,2,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-705,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-705-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-705-3PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-705-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-725,,0,,1,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-760,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-790,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-850,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTLIP-880,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-001,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-010,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-085,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-100,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-103,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-201,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-203,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-300,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-304,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-FDT-400,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LASTMAT-PRIMER,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-001,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-070,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-103,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-160,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-170,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-200,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-203,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-210,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-FDT-RG-303,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-LS-002,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-LS-006,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-LS-006-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-LS-006-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-LS-006-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-LS-058,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-LS-058-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-LS-058-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-LS-066,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-LS-066-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-LS-066-3PK,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-LS-066-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
16-Sep-2026,2026-09-16,RIM-LF-LS-070,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
16-Sep-2026,2026-09-16,RIM-LF-LS-070-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
